,state,fips,year,dvotes,rvotes,county,dvotes_pct,rvotes_pct
0,AL,1001,2016,5908,18110,Autauga,24.6,75.4
1,AL,1003,2016,18409,72780,Baldwi,20.19,79.81
2,AL,1005,2016,4848,5431,Barbour,47.16,52.84
3,AL,1007,2016,1874,6733,Bibb,21.77,78.23
4,AL,1009,2016,2150,22808,Bl,8.61,91.39
5,AL,1011,2016,3530,1139,Bullock,75.61,24.39
6,AL,1013,2016,3716,4891,Butler,43.17,56.83
7,AL,1015,2016,13197,32803,alh,28.69,71.31
8,AL,1017,2016,5763,7803,hambers,42.48,57.52
9,AL,1019,2016,1524,8809,herokee,14.75,85.25
10,AL,1021,2016,2909,15068,hil,16.18,83.82
11,AL,1023,2016,3109,4102,hoctaw,43.11,56.89
12,AL,1025,2016,5712,7109,larke,44.55,55.45
13,AL,1027,2016,1234,5230,la,19.09,80.91
14,AL,1029,2016,684,5738,leburne,10.65,89.35
15,AL,1031,2016,4194,15825,ffee,20.95,79.05
16,AL,1033,2016,7296,16718,lber,30.38,69.62
17,AL,1035,2016,3069,3413,ecuh,47.35,52.65
18,AL,1037,2016,1780,3376,sa,34.52,65.48
19,AL,1039,2016,2379,13222,ving,15.25,84.75
20,AL,1041,2016,1663,4511,renshaw,26.94,73.06
21,AL,1043,2016,3730,32734,llma,10.23,89.77
22,AL,1045,2016,4408,13798,Dale,24.21,75.79
23,AL,1047,2016,12826,5784,Dallas,68.92,31.08
24,AL,1049,2016,3682,21779,DeKalb,14.46,85.54
25,AL,1051,2016,8436,27619,Elmore,23.4,76.6
26,AL,1053,2016,4698,10282,Escambia,31.36,68.64
27,AL,1055,2016,10350,32132,Etowah,24.36,75.64
28,AL,1057,2016,1358,6705,Fayette,16.84,83.16
29,AL,1059,2016,2197,9466,Frankli,18.84,81.16
30,AL,1061,2016,1522,9967,Geneva,13.25,86.75
31,AL,1063,2016,4006,838,Greene,82.7,17.3
32,AL,1065,2016,4772,3172,Hale,60.07,39.93
33,AL,1067,2016,2286,5623,Henr,28.9,71.1
34,AL,1069,2016,10547,30567,Hous,25.65,74.35
35,AL,1071,2016,3663,16643,Jacks,18.04,81.96
36,AL,1073,2016,151581,130614,Jeffers,53.71,46.29
37,AL,1075,2016,1035,5819,Lamar,15.1,84.9
38,AL,1077,2016,9877,27735,Lauderdale,26.26,73.74
39,AL,1079,2016,3611,10732,Lawrence,25.18,74.82
40,AL,1081,2016,20987,34321,Lee,37.95,62.05
41,AL,1083,2016,9340,28824,Limestone,24.47,75.53
42,AL,1085,2016,4882,1751,Lowndes,73.6,26.4
43,AL,1087,2016,7237,1394,Mac,83.85,16.15
44,AL,1089,2016,62435,89199,Madis,41.17,58.83
45,AL,1091,2016,5607,5224,Mareng,51.77,48.23
46,AL,1093,2016,1432,11273,Mari,11.27,88.73
47,AL,1095,2016,4913,29217,Marshall,14.39,85.61
48,AL,1097,2016,68429,91087,Mobile,42.9,57.1
49,AL,1099,2016,4310,5771,Monroe,42.75,57.25
50,AL,1101,2016,58669,33928,Montgomer,63.36,36.64
51,AL,1103,2016,11216,37392,Morga,23.07,76.93
52,AL,1105,2016,3823,1403,Perr,73.15,26.85
53,AL,1107,2016,3972,5454,Pickens,42.14,57.86
54,AL,1109,2016,5039,7681,Pike,39.61,60.39
55,AL,1111,2016,2290,7697,Randolph,22.93,77.07
56,AL,1113,2016,9577,9210,Russell,50.98,49.02
57,AL,1115,2016,5550,31579,St. Clair,14.95,85.05
58,AL,1117,2016,22927,72846,Shelb,23.94,76.06
59,AL,1119,2016,4739,1581,Sumter,74.98,25.02
60,AL,1121,2016,12108,20596,Talladega,37.02,62.98
61,AL,1123,2016,5271,12967,Tallapoosa,28.9,71.1
62,AL,1125,2016,31746,47701,Tuscaloosa,39.96,60.04
63,AL,1127,2016,4486,24208,Walker,15.63,84.37
64,AL,1129,2016,2366,6031,Washing,28.18,71.82
65,AL,1131,2016,4329,1737,Wilcox,71.36,28.64
66,AL,1133,2016,871,9225,Wins,8.63,91.37
67,AZ,4001,2016,12196,5315,Apache,69.65,30.35
68,AZ,4003,2016,15291,25036,chise,37.92,62.08
69,AZ,4005,2016,25308,16573,coni,60.43,39.57
70,AZ,4007,2016,6746,13672,Gila,33.04,66.96
71,AZ,4009,2016,3301,8025,Graham,29.15,70.85
72,AZ,4011,2016,1092,1892,Greenlee,36.6,63.4
73,AZ,4012,2016,1318,3381,La Paz,28.05,71.95
74,AZ,4013,2016,549040,590465,Maricopa,48.18,51.82
75,AZ,4015,2016,16485,54656,Mohave,23.17,76.83
76,AZ,4017,2016,15362,18165,Navaj,45.82,54.18
77,AZ,4019,2016,195649,147019,Pima,57.1,42.9
78,AZ,4021,2016,35737,53857,Pinal,39.89,60.11
79,AZ,4023,2016,10684,3650,Santa Cruz,74.54,25.46
80,AZ,4025,2016,29705,58862,Yavapai,33.54,66.46
81,AZ,4027,2016,18336,20586,Yuma,47.11,52.89
82,AR,5001,2016,1939,3825,Arkansas,33.64,66.36
83,AR,5003,2016,2408,5338,Ashle,31.09,68.91
84,AR,5005,2016,4163,14655,Baxter,22.12,77.88
85,AR,5007,2016,27894,60751,Be,31.47,68.53
86,AR,5009,2016,2925,12225,Boone,19.31,80.69
87,AR,5011,2016,1317,2163,Bradle,37.84,62.16
88,AR,5013,2016,636,1554,alh,29.04,70.96
89,AR,5015,2016,3334,6773,arroll,32.99,67.01
90,AR,5017,2016,2350,1716,hic,57.8,42.2
91,AR,5019,2016,3606,4398,lark,45.05,54.95
92,AR,5021,2016,1999,3779,la,34.6,65.4
93,AR,5023,2016,2101,9454,leburne,18.18,81.82
94,AR,5025,2016,723,2460,leveland,22.71,77.29
95,AR,5027,2016,3140,5456,lumbia,36.53,63.47
96,AR,5029,2016,2655,4844,wa,35.4,64.6
97,AR,5031,2016,10474,22798,raighead,31.48,68.52
98,AR,5033,2016,4476,16655,rawford,21.18,78.82
99,AR,5035,2016,8368,6953,rittende,54.62,45.38
100,AR,5037,2016,1995,4577,ross,30.36,69.64
101,AR,5039,2016,1165,1507,Dallas,43.6,56.4
102,AR,5041,2016,2227,1915,Desha,53.77,46.23
103,AR,5043,2016,2364,3967,Drew,37.34,62.66
104,AR,5045,2016,14525,29170,Faulkner,33.24,66.76
105,AR,5047,2016,1376,5034,Frankli,21.47,78.53
106,AR,5049,2016,1067,3470,Ful,23.52,76.48
107,AR,5051,2016,12283,26053,Garland,32.04,67.96
108,AR,5053,2016,1407,5160,Gra,21.43,78.57
109,AR,5055,2016,3056,10698,Greene,22.22,77.78
110,AR,5057,2016,2371,4391,Hempstead,35.06,64.94
111,AR,5059,2016,3137,8153,Hot Spring,27.79,72.21
112,AR,5061,2016,1350,3155,Howard,29.97,70.03
113,AR,5063,2016,2878,9925,Independence,22.48,77.52
114,AR,5065,2016,1111,4042,Izard,21.56,78.44
115,AR,5067,2016,1583,3262,Jacks,32.67,67.33
116,AR,5069,2016,15721,9231,Jeffers,63.0,37.0
117,AR,5071,2016,2421,6072,Johns,28.51,71.49
118,AR,5073,2016,1028,1750,Lafayette,37.01,62.99
119,AR,5075,2016,1263,4064,Lawrence,23.71,76.29
120,AR,5077,2016,1735,1229,Lee,58.54,41.46
121,AR,5079,2016,1252,2455,Lincol,33.77,66.23
122,AR,5081,2016,1397,3604,Little River,27.93,72.07
123,AR,5083,2016,1712,5737,Loga,22.98,77.02
124,AR,5085,2016,5638,19902,Lonoke,22.08,77.92
125,AR,5087,2016,1587,4917,Madis,24.4,75.6
126,AR,5089,2016,1377,5077,Mari,21.34,78.66
127,AR,5091,2016,4273,11293,Miller,27.45,72.55
128,AR,5093,2016,5621,6988,Mississippi,44.58,55.42
129,AR,5095,2016,1298,1400,Monroe,48.11,51.89
130,AR,5097,2016,735,2573,Montgomer,22.22,77.78
131,AR,5099,2016,1156,2001,Nevada,36.62,63.38
132,AR,5101,2016,699,2875,New,19.56,80.44
133,AR,5103,2016,4320,5347,Ouachita,44.69,55.31
134,AR,5105,2016,1035,2979,Perr,25.78,74.22
135,AR,5107,2016,4292,2443,Phillips,63.73,36.27
136,AR,5109,2016,684,3150,Pike,17.84,82.16
137,AR,5111,2016,1878,3149,Poinse,37.36,62.64
138,AR,5113,2016,1210,6606,Polk,15.48,84.52
139,AR,5115,2016,4818,15694,Pope,23.49,76.51
140,AR,5117,2016,812,2503,Prairie,24.49,75.51
141,AR,5119,2016,89377,61182,Pulaski,59.36,40.64
142,AR,5121,2016,1425,4508,Randolph,24.02,75.98
143,AR,5123,2016,4031,3195,St. Francis,55.78,44.22
144,AR,5125,2016,13247,35852,Saline,26.98,73.02
145,AR,5127,2016,507,2378,Sc,17.57,82.43
146,AR,5129,2016,601,2955,Searc,16.9,83.1
147,AR,5131,2016,12184,28769,Sebastia,29.75,70.25
148,AR,5133,2016,1075,3281,Sevier,24.68,75.32
149,AR,5135,2016,1472,5405,Sharp,21.4,78.6
150,AR,5137,2016,1189,4081,Stone,22.56,77.44
151,AR,5139,2016,5667,10201,Uni,35.71,64.29
152,AR,5141,2016,1547,5382,Van Bure,22.33,77.67
153,AR,5143,2016,32296,40418,Washing,44.42,55.58
154,AR,5145,2016,5157,21038,White,19.69,80.31
155,AR,5147,2016,1117,1344,Woodruff,45.39,54.61
156,AR,5149,2016,1472,4600,Yell,24.24,75.76
157,CA,6001,2016,337524,64010,Alameda,84.06,15.94
158,CA,6003,2016,318,211,Alpine,60.11,39.89
159,CA,6005,2016,3420,6069,Amador,36.04,63.96
160,CA,6007,2016,31638,35354,Butte,47.23,52.77
161,CA,6009,2016,6740,11064,alaveras,37.86,62.14
162,CA,6011,2016,2484,3425,lusa,42.04,57.96
163,CA,6013,2016,231968,87211,ra Costa,72.68,27.32
164,CA,6015,2016,2997,4370,Del Norte,40.68,59.32
165,CA,6017,2016,28026,37286,El Dorad,42.91,57.09
166,CA,6019,2016,98103,94005,Fres,51.07,48.93
167,CA,6021,2016,1766,3405,Gle,34.15,65.85
168,CA,6023,2016,19596,10883,Humbold,64.29,35.71
169,CA,6025,2016,14331,5607,Imperial,71.88,28.12
170,CA,6027,2016,3067,4128,I,42.63,57.37
171,CA,6029,2016,64980,95064,Ker,40.6,59.4
172,CA,6031,2016,9077,13158,Kings,40.82,59.18
173,CA,6033,2016,6240,5752,Lake,52.03,47.97
174,CA,6035,2016,2026,6533,Lasse,23.67,76.33
175,CA,6037,2016,1654626,542591,Los Angeles,75.31,24.69
176,CA,6039,2016,13283,19221,Madera,40.87,59.13
177,CA,6041,2016,69518,14214,Mari,83.02,16.98
178,CA,6043,2016,2568,4317,Mariposa,37.3,62.7
179,CA,6045,2016,6905,3571,Mendoci,65.91,34.09
180,CA,6047,2016,21856,18486,Merced,54.18,45.82
181,CA,6049,2016,798,2413,Modoc,24.85,75.15
182,CA,6051,2016,2551,1989,M,56.19,43.81
183,CA,6053,2016,47387,19580,Montere,70.76,29.24
184,CA,6055,2016,20454,9335,Napa,68.66,31.34
185,CA,6057,2016,16199,14686,Nevada,52.45,47.55
186,CA,6059,2016,413982,371268,Orange,52.72,47.28
187,CA,6061,2016,43915,55212,Placer,44.3,55.7
188,CA,6063,2016,3224,5079,Plumas,38.83,61.17
189,CA,6065,2016,253215,240013,Riverside,51.34,48.66
190,CA,6067,2016,217211,133829,Sacrame,61.88,38.12
191,CA,6069,2016,6751,4358,San Beni,60.77,39.23
192,CA,6071,2016,258409,214698,San Bernardi,54.62,45.38
193,CA,6073,2016,429338,298521,San Dieg,58.99,41.01
194,CA,6075,2016,238772,27633,San Francisc,89.63,10.37
195,CA,6077,2016,71349,56194,San Joaqui,55.94,44.06
196,CA,6079,2016,53911,44981,San Luis Obisp,54.52,45.48
197,CA,6081,2016,163084,40809,San Mate,79.99,20.01
198,CA,6083,2016,85147,45788,Santa Barbara,65.03,34.97
199,CA,6085,2016,406049,116196,Santa Clara,77.75,22.25
200,CA,6087,2016,60529,14523,Santa Cruz,80.65,19.35
201,CA,6089,2016,17483,40447,Shasta,30.18,69.82
202,CA,6091,2016,596,1044,Sierra,36.34,63.66
203,CA,6093,2016,5252,8392,Siski,38.49,61.51
204,CA,6095,2016,87419,45641,Sola,65.7,34.3
205,CA,6097,2016,116027,37421,Sonoma,75.61,24.39
206,CA,6099,2016,51171,52567,Stanislaus,49.33,50.67
207,CA,6101,2016,7599,10947,Sutter,40.97,59.03
208,CA,6103,2016,5120,11429,Tehama,30.94,69.06
209,CA,6105,2016,1876,2409,Trini,43.78,56.22
210,CA,6107,2016,23663,33372,Tulare,41.49,58.51
211,CA,6109,2016,7075,10614,Tuolumne,40.0,60.0
212,CA,6111,2016,143095,101351,Ventura,58.54,41.46
213,CA,6113,2016,34460,13178,Yol,72.34,27.66
214,CA,6115,2016,5115,8869,Yuba,36.58,63.42
215,CO,8001,2016,86471,73807,Adams,53.95,46.05
216,CO,8003,2016,3168,3031,Alamosa,51.11,48.89
217,CO,8005,2016,148365,109638,Arapahoe,57.51,42.49
218,CO,8007,2016,2489,4234,Archuleta,37.02,62.98
219,CO,8009,2016,278,1716,Baca,13.94,86.06
220,CO,8011,2016,581,1166,Be,33.26,66.74
221,CO,8013,2016,124715,38766,Boulder,76.29,23.71
222,CO,8014,2016,19530,14272,Broomfield,57.78,42.22
223,CO,8015,2016,4773,5283,haffee,47.46,52.54
224,CO,8017,2016,127,905,heyenne,12.31,87.69
225,CO,8019,2016,2585,2426,lear Creek,51.59,48.41
226,CO,8021,2016,1753,1885,ejos,48.19,51.81
227,CO,8023,2016,1109,581,stilla,65.62,34.38
228,CO,8025,2016,336,1069,rowle,23.91,76.09
229,CO,8027,2016,797,2059,ster,27.91,72.09
230,CO,8029,2016,4048,11584,Delta,25.9,74.1
231,CO,8031,2016,174611,43637,Denver,80.01,19.99
232,CO,8033,2016,227,936,Dolores,19.52,80.48
233,CO,8035,2016,67045,100178,Douglas,40.09,59.91
234,CO,8037,2016,12652,8153,Eagle,60.81,39.19
235,CO,8039,2016,3056,11536,Elber,20.94,79.06
236,CO,8041,2016,105807,176506,El Pas,37.48,62.52
237,CO,8043,2016,5275,15066,Frem,25.93,74.07
238,CO,8045,2016,11205,13071,Garfield,46.16,53.84
239,CO,8047,2016,1634,1564,Gilpi,51.09,48.91
240,CO,8049,2016,3319,4467,Grand,42.63,57.37
241,CO,8051,2016,5068,3250,Gunnis,60.93,39.07
242,CO,8053,2016,197,339,Hinsdale,36.75,63.25
243,CO,8055,2016,1631,1875,Huerfa,46.52,53.48
244,CO,8057,2016,171,628,Jacks,21.4,78.6
245,CO,8059,2016,151885,130233,Jeffers,53.84,46.16
246,CO,8061,2016,91,726,Kiowa,11.14,88.86
247,CO,8063,2016,526,2894,Kit Cars,15.38,84.62
248,CO,8065,2016,1600,1264,Lake,55.87,44.13
249,CO,8067,2016,15300,12471,La Plata,55.09,44.91
250,CO,8069,2016,92170,82624,Larimer,52.73,47.27
251,CO,8071,2016,2614,3656,Las Animas,41.69,58.31
252,CO,8073,2016,399,1873,Lincol,17.56,82.44
253,CO,8075,2016,1843,7272,Loga,20.22,79.78
254,CO,8077,2016,20958,48129,Mesa,30.34,69.66
255,CO,8079,2016,237,344,Mineral,40.79,59.21
256,CO,8081,2016,874,5293,Moffa,14.17,85.83
257,CO,8083,2016,3920,7771,Montezuma,33.53,66.47
258,CO,8085,2016,5438,14303,Montrose,27.55,72.45
259,CO,8087,2016,3128,8104,Morga,27.85,72.15
260,CO,8089,2016,1719,2988,Oter,36.52,63.48
261,CO,8091,2016,1690,1337,Oura,55.83,44.17
262,CO,8093,2016,3351,6053,Park,35.63,64.37
263,CO,8095,2016,436,1791,Phillips,19.58,80.42
264,CO,8097,2016,7239,2522,Pitki,74.16,25.84
265,CO,8099,2016,1173,3508,Prowers,25.06,74.94
266,CO,8101,2016,27945,27746,Puebl,50.18,49.82
267,CO,8103,2016,433,2782,Rio Blanc,13.47,86.53
268,CO,8105,2016,1985,3060,Rio Grande,39.35,60.65
269,CO,8107,2016,7487,5149,R,59.25,40.75
270,CO,8109,2016,1345,1109,Saguache,54.81,45.19
271,CO,8111,2016,265,215,San Jua,55.21,44.79
272,CO,8113,2016,2960,1030,San Miguel,74.19,25.81
273,CO,8115,2016,267,1015,Sedgwick,20.83,79.17
274,CO,8117,2016,9502,5064,Summi,65.23,34.77
275,CO,8119,2016,3547,9580,Teller,27.02,72.98
276,CO,8121,2016,289,2284,Washing,11.23,88.77
277,CO,8123,2016,45869,75882,Weld,37.67,62.33
278,CO,8125,2016,701,3755,Yuma,15.73,84.27
279,CT,9001,2016,238723,155457,Fairfield,60.56,39.44
280,CT,9003,2016,233789,147912,Hartford,61.25,38.75
281,CT,9005,2016,39836,53376,Litchfield,42.74,57.26
282,CT,9007,2016,45306,38847,Middlesex,53.84,46.16
283,CT,9009,2016,203601,158373,New Have,56.25,43.75
284,CT,9011,2016,62951,54574,New Lond,53.56,46.44
285,CT,9013,2016,38450,33989,Tolland,53.08,46.92
286,CT,9015,2016,21776,25738,Windham,45.83,54.17
287,DE,10001,2016,33347,36989,Ke,47.41,52.59
288,DE,10003,2016,162905,85507,New Castle,65.58,34.42
289,DE,10005,2016,39329,62607,Sussex,38.58,61.42
290,DC,11001,2016,260223,11553,District of Columbia,95.75,4.25
291,FL,12001,2016,75370,46584,Alachua,61.8,38.2
292,FL,12003,2016,2112,10294,Baker,17.02,82.98
293,FL,12005,2016,21689,62010,Ba,25.91,74.09
294,FL,12007,2016,2924,8913,Bradford,24.7,75.3
295,FL,12009,2016,119525,181620,Brevard,39.69,60.31
296,FL,12011,2016,546956,258521,Broward,67.9,32.1
297,FL,12013,2016,1236,4647,alh,21.01,78.99
298,FL,12015,2016,33421,60196,harlotte,35.7,64.3
299,FL,12017,2016,22765,54377,itrus,29.51,70.49
300,FL,12019,2016,27768,74898,la,27.05,72.95
301,FL,12021,2016,60941,105297,llier,36.66,63.34
302,FL,12023,2016,7599,20359,lumbia,27.18,72.82
303,FL,12027,2016,3761,6744,DeS,35.8,64.2
304,FL,12029,2016,1270,5822,Dixie,17.91,82.09
305,FL,12031,2016,203627,210061,Duval,49.22,50.78
306,FL,12033,2016,57114,88370,Escambia,39.26,60.74
307,FL,12035,2016,21985,33804,Flagler,39.41,60.59
308,FL,12037,2016,1738,4119,Frankli,29.67,70.33
309,FL,12039,2016,14994,6721,Gadsde,69.05,30.95
310,FL,12041,2016,1457,6740,Gilchris,17.77,82.23
311,FL,12043,2016,1271,2996,Glades,29.79,70.21
312,FL,12045,2016,1715,5320,Gulf,24.38,75.62
313,FL,12047,2016,1899,3439,Hamil,35.58,64.42
314,FL,12049,2016,2147,5238,Hardee,29.07,70.93
315,FL,12051,2016,4610,6192,Hendr,42.68,57.32
316,FL,12053,2016,31818,59029,Hernand,35.02,64.98
317,FL,12055,2016,14901,29509,Highlands,33.55,66.45
318,FL,12057,2016,306422,265928,Hillsborough,53.54,46.46
319,FL,12059,2016,852,7476,Holmes,10.23,89.77
320,FL,12061,2016,28997,48564,Indian River,37.39,62.61
321,FL,12063,2016,6383,14231,Jacks,30.96,69.04
322,FL,12065,2016,3537,3930,Jeffers,47.37,52.63
323,FL,12067,2016,515,2795,Lafayette,15.56,84.44
324,FL,12069,2016,62597,101888,Lake,38.06,61.94
325,FL,12071,2016,124725,191141,Lee,39.49,60.51
326,FL,12073,2016,91936,53777,Le,63.09,36.91
327,FL,12075,2016,5091,13758,Lev,27.01,72.99
328,FL,12077,2016,651,2542,Liber,20.39,79.61
329,FL,12079,2016,3526,4849,Madis,42.1,57.9
330,FL,12081,2016,71066,101681,Manatee,41.14,58.86
331,FL,12083,2016,61958,107710,Mari,36.52,63.48
332,FL,12085,2016,30158,53182,Marti,36.19,63.81
333,FL,12086,2016,623006,333666,Miami-Dade,65.12,34.88
334,FL,12087,2016,18949,21885,Monroe,46.4,53.6
335,FL,12089,2016,10849,34221,Nassa,24.07,75.93
336,FL,12091,2016,23711,71788,Okaloosa,24.83,75.17
337,FL,12093,2016,3953,9342,Okeechobee,29.73,70.27
338,FL,12095,2016,329579,195091,Orange,62.82,37.18
339,FL,12097,2016,85287,50252,Osceola,62.92,37.08
340,FL,12099,2016,371411,270762,Palm Beach,57.84,42.16
341,FL,12101,2016,89998,141943,Pasc,38.8,61.2
342,FL,12103,2016,233327,238746,Pinellas,49.43,50.57
343,FL,12105,2016,117182,157216,Polk,42.71,57.29
344,FL,12107,2016,9920,21873,Putnam,31.2,68.8
345,FL,12109,2016,43037,88633,St. Johns,32.69,67.31
346,FL,12111,2016,66812,70248,St. Lucie,48.75,51.25
347,FL,12113,2016,18398,65126,Santa Rosa,22.03,77.97
348,FL,12115,2016,97676,124098,Sarasota,44.04,55.96
349,FL,12117,2016,105611,109265,Seminole,49.15,50.85
350,FL,12119,2016,22631,52722,Sumter,30.03,69.97
351,FL,12121,2016,3955,14281,Suwannee,21.69,78.31
352,FL,12123,2016,2149,6923,Taylor,23.69,76.31
353,FL,12125,2016,1014,4567,Uni,18.17,81.83
354,FL,12127,2016,108793,142763,Volusia,43.25,56.75
355,FL,12129,2016,4348,10507,Wakulla,29.27,70.73
356,FL,12131,2016,6861,25695,Wal,21.07,78.93
357,FL,12133,2016,2261,8630,Washing,20.76,79.24
358,GA,13001,2016,1434,5492,Appling,20.7,79.3
359,GA,13003,2016,696,1873,Atkins,27.09,72.91
360,GA,13005,2016,607,3356,Bac,15.32,84.68
361,GA,13007,2016,650,775,Baker,45.61,54.39
362,GA,13009,2016,7965,7691,Baldwi,50.88,49.12
363,GA,13011,2016,684,6130,Banks,10.04,89.96
364,GA,13013,2016,6580,21105,Barrow,23.77,76.23
365,GA,13015,2016,8204,29879,Bartow,21.54,78.46
366,GA,13017,2016,2098,3734,Ben Hill,35.97,64.03
367,GA,13019,2016,1041,5408,Berrie,16.14,83.86
368,GA,13021,2016,34383,22589,Bibb,60.35,39.65
369,GA,13023,2016,1094,3717,Bleckle,22.74,77.26
370,GA,13025,2016,619,5561,Brantle,10.02,89.98
371,GA,13027,2016,2504,3679,Brooks,40.5,59.5
372,GA,13029,2016,4010,10513,Brya,27.61,72.39
373,GA,13031,2016,8812,14476,Bulloch,37.84,62.16
374,GA,13033,2016,4730,4491,Burke,51.3,48.7
375,GA,13035,2016,2566,6717,Butts,27.64,72.36
376,GA,13037,2016,1178,829,alh,58.69,41.31
377,GA,13039,2016,5914,12287,amde,32.49,67.51
378,GA,13043,2016,1023,2661,andler,27.77,72.23
379,GA,13045,2016,12422,29983,arroll,29.29,70.71
380,GA,13047,2016,4769,20860,atoosa,18.61,81.39
381,GA,13049,2016,1004,2950,harl,25.39,74.61
382,GA,13051,2016,58998,43649,hatham,57.48,42.52
383,GA,13053,2016,593,746,hattahoochee,44.29,55.71
384,GA,13055,2016,1612,6457,hattooga,19.98,80.02
385,GA,13057,2016,25203,80611,herokee,23.82,76.18
386,GA,13059,2016,29514,12691,larke,69.93,30.07
387,GA,13061,2016,697,566,la,55.19,44.81
388,GA,13063,2016,75908,11740,la,86.61,13.39
389,GA,13065,2016,685,1724,linch,28.44,71.56
390,GA,13067,2016,159416,152602,bb,51.09,48.91
391,GA,13069,2016,4090,9575,ffee,29.93,70.07
392,GA,13071,2016,3460,9892,lqui,25.91,74.09
393,GA,13073,2016,18863,43060,lumbia,30.46,69.54
394,GA,13075,2016,1752,4175,k,29.56,70.44
395,GA,13077,2016,16572,42513,weta,28.05,71.95
396,GA,13079,2016,1419,3632,rawford,28.09,71.91
397,GA,13081,2016,2835,4539,risp,38.45,61.55
398,GA,13083,2016,965,5047,Dade,16.05,83.95
399,GA,13085,2016,1444,9880,Daws,12.75,87.25
400,GA,13087,2016,4104,6009,Decatur,40.58,59.42
401,GA,13089,2016,239131,47531,DeKalb,83.42,16.58
402,GA,13091,2016,1836,5021,Dodge,26.78,73.22
403,GA,13093,2016,1860,1941,Dool,48.93,51.07
404,GA,13095,2016,23224,10227,Dougher,69.43,30.57
405,GA,13097,2016,30971,24803,Douglas,55.53,44.47
406,GA,13099,2016,2165,2552,Earl,45.9,54.1
407,GA,13101,2016,156,1006,Echols,13.43,86.57
408,GA,13103,2016,4851,17865,Effingham,21.35,78.65
409,GA,13105,2016,2507,5269,Elber,32.24,67.76
410,GA,13107,2016,2433,5330,Emanuel,31.34,68.66
411,GA,13109,2016,1130,2404,Evans,31.98,68.02
412,GA,13111,2016,1920,9622,Fanni,16.63,83.37
413,GA,13113,2016,23255,35034,Fayette,39.9,60.1
414,GA,13115,2016,9127,24045,Floyd,27.51,72.49
415,GA,13117,2016,23427,69801,Forsyth,25.13,74.87
416,GA,13119,2016,1243,7054,Frankli,14.98,85.02
417,GA,13121,2016,281875,110372,Ful,71.86,28.14
418,GA,13123,2016,1955,10465,Gilmer,15.74,84.26
419,GA,13125,2016,138,1235,Glascock,10.05,89.95
420,GA,13127,2016,11738,21482,Gl,35.33,64.67
421,GA,13129,2016,3176,15171,Gord,17.31,82.69
422,GA,13131,2016,3005,6047,Grad,33.2,66.8
423,GA,13133,2016,3194,5488,Greene,36.79,63.21
424,GA,13135,2016,165063,146463,Gwinne,52.99,47.01
425,GA,13137,2016,2483,13184,Habersham,15.85,84.15
426,GA,13139,2016,16153,51681,Hall,23.81,76.19
427,GA,13141,2016,2695,841,Hancock,76.22,23.78
428,GA,13143,2016,1474,9579,Harals,13.34,86.66
429,GA,13145,2016,4082,11931,Harris,25.49,74.51
430,GA,13147,2016,2583,7285,Har,26.18,73.82
431,GA,13149,2016,743,3370,Heard,18.06,81.94
432,GA,13151,2016,49902,45641,Henr,52.23,47.77
433,GA,13153,2016,22460,35351,Hous,38.85,61.15
434,GA,13155,2016,890,2711,Irwi,24.72,75.28
435,GA,13157,2016,4469,21754,Jacks,17.04,82.96
436,GA,13159,2016,1544,4353,Jasper,26.18,73.82
437,GA,13161,2016,901,4102,Jeff Davis,18.01,81.99
438,GA,13163,2016,3809,3057,Jeffers,55.48,44.52
439,GA,13165,2016,1108,1892,Jenkins,36.93,63.07
440,GA,13167,2016,1136,2519,Johns,31.08,68.92
441,GA,13169,2016,3960,8304,Jones,32.29,67.71
442,GA,13171,2016,2267,5183,Lamar,30.43,69.57
443,GA,13173,2016,805,1984,Lanier,28.86,71.14
444,GA,13175,2016,6737,12401,Laurens,35.2,64.8
445,GA,13177,2016,3166,10641,Lee,22.93,77.07
446,GA,13179,2016,9531,6125,Liber,60.88,39.12
447,GA,13181,2016,1271,2759,Lincol,31.54,68.46
448,GA,13183,2016,1356,2623,Long,34.08,65.92
449,GA,13185,2016,14614,21308,Lowndes,40.68,59.32
450,GA,13187,2016,2216,9613,Lumpki,18.73,81.27
451,GA,13189,2016,3699,5432,McDuffie,40.51,59.49
452,GA,13191,2016,2298,3482,McIntosh,39.76,60.24
453,GA,13193,2016,2705,1540,Mac,63.72,36.28
454,GA,13195,2016,2423,9195,Madis,20.86,79.14
455,GA,13197,2016,1213,1921,Mari,38.7,61.3
456,GA,13199,2016,3800,5216,Meriwether,42.15,57.85
457,GA,13201,2016,622,1888,Miller,24.78,75.22
458,GA,13205,2016,3492,4272,Mitchell,44.98,55.02
459,GA,13207,2016,3570,8821,Monroe,28.81,71.19
460,GA,13209,2016,847,2668,Montgomer,24.1,75.9
461,GA,13211,2016,2658,6559,Morga,28.84,71.16
462,GA,13213,2016,1799,10340,Murra,14.82,85.18
463,GA,13215,2016,39602,26901,Muscogee,59.55,40.45
464,GA,13217,2016,21936,20907,New,51.2,48.8
465,GA,13219,2016,5253,12885,Oconee,28.96,71.04
466,GA,13221,2016,1829,4622,Oglethorpe,28.35,71.65
467,GA,13223,2016,18004,44646,Paulding,28.74,71.26
468,GA,13225,2016,5083,5405,Peach,48.46,51.54
469,GA,13227,2016,1977,11651,Pickens,14.51,85.49
